manufacturer,permit_number,vin_number,total_disengagements,total_miles,month,miles,month_id,year,disengagements,cumsum_mile,cumsum_disengagements
CRUISE LLC,AVT008,5G21A6P07N4122099,0.0,249.8,Sep 2022,0.0,2022-09-01,2022,0.0,1620834.4,29.0
CRUISE LLC,AVT008,5G21A6P07N4122104,0.0,269.8,Sep 2022,0.0,2022-09-01,2022,0.0,1620834.4,29.0
CRUISE LLC,AVT008,5G21A6P07P4100056,0.0,244.0,Sep 2022,0.0,2022-09-01,2022,0.0,1620834.4,29.0
CRUISE LLC,AVT008,5G21A6P07P4100073,0.0,292.0,Sep 2022,0.0,2022-09-01,2022,0.0,1620834.4,29.0
CRUISE LLC,AVT008,5G21A6P07P4100087,0.0,258.0,Sep 2022,0.0,2022-09-01,2022,0.0,1620834.4,29.0
CRUISE LLC,AVT008,5G21A6P07P4100090,0.0,394.6,Sep 2022,0.0,2022-09-01,2022,0.0,1620834.4,29.0
CRUISE LLC,AVT008,5G21A6P07P4100106,0.0,715.5,Sep 2022,0.0,2022-09-01,2022,0.0,1620834.4,29.0
CRUISE LLC,AVT008,5G21A6P07P4100123,0.0,230.6,Sep 2022,0.0,2022-09-01,2022,0.0,1620834.4,29.0
CRUISE LLC,AVT008,5G21A6P07P4100591,0.0,520.0,Sep 2022,33.2,2022-09-01,2022,0.0,1620867.6,29.0
CRUISE LLC,AVT008,5G21A6P07P4102129,0.0,209.5,Sep 2022,195.1,2022-09-01,2022,0.0,1621062.7,29.0
CRUISE LLC,AVT008,5G21A6P07P4102132,0.0,296.1,Sep 2022,296.1,2022-09-01,2022,0.0,1621358.8,29.0
CRUISE LLC,AVT008,5G21A6P07P4103054,0.0,341.7,Sep 2022,341.7,2022-09-01,2022,0.0,1621700.5,29.0
CRUISE LLC,AVT008,5G21A6P07P4103507,0.0,0.0,Sep 2022,0.0,2022-09-01,2022,0.0,1621700.5,29.0
CRUISE LLC,AVT008,5G21A6P07P4103510,0.0,272.8,Sep 2022,272.8,2022-09-01,2022,0.0,1621973.3,29.0
CRUISE LLC,AVT008,5G21A6P07P4104673,0.0,202.9,Sep 2022,57.5,2022-09-01,2022,0.0,1622030.8,29.0
CRUISE LLC,AVT008,5G21A6P07P4106892,0.0,0.0,Sep 2022,0.0,2022-09-01,2022,0.0,1622030.8,29.0
CRUISE LLC,AVT008,5G21A6P07P4107945,0.0,0.0,Sep 2022,0.0,2022-09-01,2022,0.0,1622030.8,29.0
CRUISE LLC,AVT008,5G21A6P07P4108447,0.0,337.9,Sep 2022,0.0,2022-09-01,2022,0.0,1622030.8,29.0
CRUISE LLC,AVT008,5G21A6P08L4100013,0.0,0.0,Sep 2022,0.0,2022-09-01,2022,0.0,1622030.8,29.0
CRUISE LLC,AVT008,5G21A6P08L4100044,0.0,1558.4,Sep 2022,0.0,2022-09-01,2022,0.0,1622030.8,29.0
CRUISE LLC,AVT008,5G21A6P08L4100058,0.0,908.0,Sep 2022,0.0,2022-09-01,2022,0.0,1622030.8,29.0
CRUISE LLC,AVT008,5G21A6P08L4100061,0.0,4212.1,Sep 2022,0.0,2022-09-01,2022,0.0,1622030.8,29.0
CRUISE LLC,AVT008,5G21A6P08L4100075,0.0,10172.0,Sep 2022,766.0,2022-09-01,2022,0.0,1622796.8,29.0
CRUISE LLC,AVT008,5G21A6P08L4100125,0.0,13416.8,Sep 2022,844.1,2022-09-01,2022,0.0,1623640.9,29.0
CRUISE LLC,AVT008,5G21A6P08L4100142,0.0,16105.9,Sep 2022,716.0,2022-09-01,2022,0.0,1624356.9,29.0
CRUISE LLC,AVT008,5G21A6P08L4100173,0.0,5330.4,Sep 2022,38.1,2022-09-01,2022,0.0,1624395.0,29.0
CRUISE LLC,AVT008,5G21A6P08L4100187,1.0,13540.8,Sep 2022,651.1,2022-09-01,2022,0.0,1625046.1,29.0
CRUISE LLC,AVT008,5G21A6P08N4121608,0.0,2665.7,Sep 2022,0.0,2022-09-01,2022,0.0,1625046.1,29.0
CRUISE LLC,AVT008,5G21A6P08N4121611,0.0,908.5,Sep 2022,0.0,2022-09-01,2022,0.0,1625046.1,29.0
CRUISE LLC,AVT008,5G21A6P08N4121625,0.0,850.6,Sep 2022,0.0,2022-09-01,2022,0.0,1625046.1,29.0
CRUISE LLC,AVT008,5G21A6P08N4121639,0.0,1289.8,Sep 2022,331.2,2022-09-01,2022,0.0,1625377.3,29.0
CRUISE LLC,AVT008,5G21A6P08N4121642,0.0,312.9,Sep 2022,0.0,2022-09-01,2022,0.0,1625377.3,29.0
CRUISE LLC,AVT008,5G21A6P08N4121656,0.0,1531.8,Sep 2022,0.0,2022-09-01,2022,0.0,1625377.3,29.0
CRUISE LLC,AVT008,5G21A6P08N4121673,0.0,561.9,Sep 2022,47.4,2022-09-01,2022,0.0,1625424.7,29.0
CRUISE LLC,AVT008,5G21A6P08N4121687,0.0,544.4,Sep 2022,0.0,2022-09-01,2022,0.0,1625424.7,29.0
CRUISE LLC,AVT008,5G21A6P08N4121690,0.0,289.0,Sep 2022,0.0,2022-09-01,2022,0.0,1625424.7,29.0
CRUISE LLC,AVT008,5G21A6P08N4123715,0.0,418.5,Sep 2022,50.7,2022-09-01,2022,0.0,1625475.4,29.0
CRUISE LLC,AVT008,5G21A6P08P4100051,0.0,948.5,Sep 2022,0.0,2022-09-01,2022,0.0,1625475.4,29.0
CRUISE LLC,AVT008,5G21A6P08P4100065,0.0,2442.4,Sep 2022,25.1,2022-09-01,2022,0.0,1625500.5,29.0
CRUISE LLC,AVT008,5G21A6P08P4100079,0.0,577.5,Sep 2022,0.0,2022-09-01,2022,0.0,1625500.5,29.0
CRUISE LLC,AVT008,5G21A6P08P4100082,0.0,595.9,Sep 2022,0.0,2022-09-01,2022,0.0,1625500.5,29.0
CRUISE LLC,AVT008,5G21A6P08P4100096,0.0,282.3,Sep 2022,0.0,2022-09-01,2022,0.0,1625500.5,29.0
CRUISE LLC,AVT008,5G21A6P08P4100101,0.0,390.3,Sep 2022,0.0,2022-09-01,2022,0.0,1625500.5,29.0
CRUISE LLC,AVT008,5G21A6P08P4100115,0.0,502.6,Sep 2022,0.0,2022-09-01,2022,0.0,1625500.5,29.0
CRUISE LLC,AVT008,5G21A6P08P4100129,0.0,215.2,Sep 2022,215.2,2022-09-01,2022,0.0,1625715.7,29.0
CRUISE LLC,AVT008,5G21A6P08P4100132,0.0,269.2,Sep 2022,48.2,2022-09-01,2022,0.0,1625763.9,29.0
CRUISE LLC,AVT008,5G21A6P08P4102124,0.0,240.6,Sep 2022,224.9,2022-09-01,2022,0.0,1625988.8,29.0
CRUISE LLC,AVT008,5G21A6P08P4103063,0.0,271.8,Sep 2022,0.0,2022-09-01,2022,0.0,1625988.8,29.0
CRUISE LLC,AVT008,5G21A6P08P4103502,0.0,263.4,Sep 2022,20.8,2022-09-01,2022,0.0,1626009.6,29.0
CRUISE LLC,AVT008,5G21A6P08P4104679,0.0,290.8,Sep 2022,31.8,2022-09-01,2022,0.0,1626041.4,29.0
CRUISE LLC,AVT008,5G21A6P08P4104682,0.0,242.4,Sep 2022,0.7,2022-09-01,2022,0.0,1626042.1,29.0
CRUISE LLC,AVT008,5G21A6P08P4105363,0.0,0.0,Sep 2022,0.0,2022-09-01,2022,0.0,1626042.1,29.0
CRUISE LLC,AVT008,5G21A6P08P4106108,0.0,252.0,Sep 2022,0.0,2022-09-01,2022,0.0,1626042.1,29.0
CRUISE LLC,AVT008,5G21A6P08P4106111,0.0,268.7,Sep 2022,36.2,2022-09-01,2022,0.0,1626078.3,29.0
CRUISE LLC,AVT008,5G21A6P08P4106898,0.0,2.7,Sep 2022,0.0,2022-09-01,2022,0.0,1626078.3,29.0
CRUISE LLC,AVT008,5G21A6P08P4107937,0.0,0.0,Sep 2022,0.0,2022-09-01,2022,0.0,1626078.3,29.0
CRUISE LLC,AVT008,5G21A6P09L4100036,0.0,0.0,Sep 2022,0.0,2022-09-01,2022,0.0,1626078.3,29.0
CRUISE LLC,AVT008,5G21A6P09L4100070,0.0,15960.0,Sep 2022,589.3,2022-09-01,2022,0.0,1626667.6,29.0
CRUISE LLC,AVT008,5G21A6P09L4100117,0.0,15024.2,Sep 2022,784.0,2022-09-01,2022,0.0,1627451.6,29.0
CRUISE LLC,AVT008,5G21A6P09L4100120,0.0,23.0,Sep 2022,0.0,2022-09-01,2022,0.0,1627451.6,29.0
CRUISE LLC,AVT008,5G21A6P09L4100165,0.0,6479.0,Sep 2022,0.0,2022-09-01,2022,0.0,1627451.6,29.0
CRUISE LLC,AVT008,5G21A6P09L4100179,0.0,679.5,Sep 2022,679.5,2022-09-01,2022,0.0,1628131.1,29.0
CRUISE LLC,AVT008,5G21A6P09L4100182,1.0,12701.3,Sep 2022,703.1,2022-09-01,2022,0.0,1628834.2,29.0
CRUISE LLC,AVT008,5G21A6P09N4121598,0.0,718.2,Sep 2022,0.0,2022-09-01,2022,0.0,1628834.2,29.0
CRUISE LLC,AVT008,5G21A6P09N4121603,0.0,9629.6,Sep 2022,718.6,2022-09-01,2022,0.0,1629552.8,29.0
CRUISE LLC,AVT008,5G21A6P09N4121617,0.0,1114.0,Sep 2022,0.0,2022-09-01,2022,0.0,1629552.8,29.0
CRUISE LLC,AVT008,5G21A6P09N4121620,0.0,9053.6,Sep 2022,844.3,2022-09-01,2022,0.0,1630397.1,29.0
CRUISE LLC,AVT008,5G21A6P09N4121634,0.0,861.1,Sep 2022,12.7,2022-09-01,2022,0.0,1630409.8,29.0
CRUISE LLC,AVT008,5G21A6P09N4121648,0.0,849.1,Sep 2022,0.0,2022-09-01,2022,0.0,1630409.8,29.0
CRUISE LLC,AVT008,5G21A6P09N4121651,0.0,785.4,Sep 2022,0.0,2022-09-01,2022,0.0,1630409.8,29.0
CRUISE LLC,AVT008,5G21A6P09N4121665,0.0,741.2,Sep 2022,0.0,2022-09-01,2022,0.0,1630409.8,29.0
CRUISE LLC,AVT008,5G21A6P09N4121679,0.0,306.6,Sep 2022,0.0,2022-09-01,2022,0.0,1630409.8,29.0
CRUISE LLC,AVT008,5G21A6P09N4121682,0.0,2710.6,Sep 2022,0.0,2022-09-01,2022,0.0,1630409.8,29.0
CRUISE LLC,AVT008,5G21A6P09N4121696,0.0,333.2,Sep 2022,0.0,2022-09-01,2022,0.0,1630409.8,29.0
CRUISE LLC,AVT008,5G21A6P09N4122105,0.0,319.3,Sep 2022,20.5,2022-09-01,2022,0.0,1630430.3,29.0
CRUISE LLC,AVT008,5G21A6P09P4100057,1.0,214.2,Sep 2022,0.0,2022-09-01,2022,0.0,1630430.3,29.0
CRUISE LLC,AVT008,5G21A6P09P4100060,0.0,380.1,Sep 2022,0.0,2022-09-01,2022,0.0,1630430.3,29.0
CRUISE LLC,AVT008,5G21A6P09P4100074,0.0,4193.4,Sep 2022,805.1,2022-09-01,2022,0.0,1631235.4,29.0
CRUISE LLC,AVT008,5G21A6P09P4100088,0.0,479.8,Sep 2022,0.0,2022-09-01,2022,0.0,1631235.4,29.0
CRUISE LLC,AVT008,5G21A6P09P4100091,0.0,695.3,Sep 2022,0.0,2022-09-01,2022,0.0,1631235.4,29.0
CRUISE LLC,AVT008,5G21A6P09P4100107,0.0,638.9,Sep 2022,0.0,2022-09-01,2022,0.0,1631235.4,29.0
CRUISE LLC,AVT008,5G21A6P09P4100110,0.0,219.1,Sep 2022,0.0,2022-09-01,2022,0.0,1631235.4,29.0
CRUISE LLC,AVT008,5G21A6P09P4100124,0.0,280.9,Sep 2022,113.0,2022-09-01,2022,0.0,1631348.4,29.0
CRUISE LLC,AVT008,5G21A6P09P4100589,0.0,226.8,Sep 2022,73.9,2022-09-01,2022,0.0,1631422.3,29.0
CRUISE LLC,AVT008,5G21A6P09P4102133,0.0,219.9,Sep 2022,199.6,2022-09-01,2022,0.0,1631621.9,29.0
CRUISE LLC,AVT008,5G21A6P09P4103055,0.0,250.6,Sep 2022,250.6,2022-09-01,2022,0.0,1631872.5,29.0
CRUISE LLC,AVT008,5G21A6P09P4103508,0.0,235.9,Sep 2022,235.9,2022-09-01,2022,0.0,1632108.4,29.0
CRUISE LLC,AVT008,5G21A6P09P4104674,0.0,1503.1,Sep 2022,0.0,2022-09-01,2022,0.0,1632108.4,29.0
CRUISE LLC,AVT008,5G21A6P09P4105355,0.0,610.9,Sep 2022,0.0,2022-09-01,2022,0.0,1632108.4,29.0
CRUISE LLC,AVT008,5G21A6P09P4106893,0.0,196.4,Sep 2022,0.0,2022-09-01,2022,0.0,1632108.4,29.0
CRUISE LLC,AVT008,5G21A6P09P4108448,0.0,0.0,Sep 2022,0.0,2022-09-01,2022,0.0,1632108.4,29.0
CRUISE LLC,AVT008,5G21A6P09P4108451,0.0,0.0,Sep 2022,0.0,2022-09-01,2022,0.0,1632108.4,29.0
CRUISE LLC,AVT008,5G21A6P09P4110944,0.0,0.0,Sep 2022,0.0,2022-09-01,2022,0.0,1632108.4,29.0
CRUISE LLC,AVT008,5G21A6P09P4112810,0.0,0.0,Sep 2022,0.0,2022-09-01,2022,0.0,1632108.4,29.0
CRUISE LLC,AVT008,5G21A6P0XL4100014,0.0,4638.8,Sep 2022,34.6,2022-09-01,2022,0.0,1632143.0,29.0
CRUISE LLC,AVT008,5G21A6P0XL4100045,0.0,19050.5,Sep 2022,1197.4,2022-09-01,2022,0.0,1633340.4,29.0
CRUISE LLC,AVT008,5G21A6P0XL4100062,0.0,0.0,Sep 2022,0.0,2022-09-01,2022,0.0,1633340.4,29.0
CRUISE LLC,AVT008,5G21A6P0XL4100076,0.0,7937.4,Sep 2022,0.0,2022-09-01,2022,0.0,1633340.4,29.0
CRUISE LLC,AVT008,5G21A6P0XL4100143,0.0,5372.6,Sep 2022,0.0,2022-09-01,2022,0.0,1633340.4,29.0
CRUISE LLC,AVT008,5G21A6P0XL4100160,0.0,5.3,Sep 2022,0.0,2022-09-01,2022,0.0,1633340.4,29.0
CRUISE LLC,AVT008,5G21A6P0XL4100188,1.0,12809.7,Sep 2022,234.3,2022-09-01,2022,0.0,1633574.7,29.0
CRUISE LLC,AVT008,5G21A6P0XL4100191,0.0,37.1,Sep 2022,0.0,2022-09-01,2022,0.0,1633574.7,29.0
CRUISE LLC,AVT008,5G21A6P0XN4121609,0.0,10236.5,Sep 2022,1405.0,2022-09-01,2022,0.0,1634979.7,29.0
CRUISE LLC,AVT008,5G21A6P0XN4121612,0.0,1299.3,Sep 2022,21.2,2022-09-01,2022,0.0,1635000.9,29.0
CRUISE LLC,AVT008,5G21A6P0XN4121626,0.0,1567.4,Sep 2022,46.3,2022-09-01,2022,0.0,1635047.2,29.0
CRUISE LLC,AVT008,5G21A6P0XN4121643,0.0,840.2,Sep 2022,0.0,2022-09-01,2022,0.0,1635047.2,29.0
CRUISE LLC,AVT008,5G21A6P0XN4121657,0.0,277.7,Sep 2022,0.0,2022-09-01,2022,0.0,1635047.2,29.0
CRUISE LLC,AVT008,5G21A6P0XN4121660,0.0,600.9,Sep 2022,307.9,2022-09-01,2022,0.0,1635355.1,29.0
CRUISE LLC,AVT008,5G21A6P0XN4121674,0.0,293.0,Sep 2022,0.0,2022-09-01,2022,0.0,1635355.1,29.0
CRUISE LLC,AVT008,5G21A6P0XN4121688,0.0,610.2,Sep 2022,0.0,2022-09-01,2022,0.0,1635355.1,29.0
CRUISE LLC,AVT008,5G21A6P0XN4121691,0.0,937.7,Sep 2022,0.0,2022-09-01,2022,0.0,1635355.1,29.0
CRUISE LLC,AVT008,5G21A6P0XN4122100,0.0,541.9,Sep 2022,0.0,2022-09-01,2022,0.0,1635355.1,29.0
CRUISE LLC,AVT008,5G21A6P0XP4100049,0.0,226.2,Sep 2022,0.0,2022-09-01,2022,0.0,1635355.1,29.0
CRUISE LLC,AVT008,5G21A6P0XP4100052,0.0,755.0,Sep 2022,0.0,2022-09-01,2022,0.0,1635355.1,29.0
CRUISE LLC,AVT008,5G21A6P0XP4100066,0.0,334.4,Sep 2022,0.2,2022-09-01,2022,0.0,1635355.3,29.0
CRUISE LLC,AVT008,5G21A6P0XP4100083,0.0,323.2,Sep 2022,0.0,2022-09-01,2022,0.0,1635355.3,29.0
CRUISE LLC,AVT008,5G21A6P0XP4100097,0.0,1351.6,Sep 2022,0.0,2022-09-01,2022,0.0,1635355.3,29.0
CRUISE LLC,AVT008,5G21A6P0XP4100102,0.0,265.2,Sep 2022,0.0,2022-09-01,2022,0.0,1635355.3,29.0
CRUISE LLC,AVT008,5G21A6P0XP4100116,0.0,549.4,Sep 2022,24.2,2022-09-01,2022,0.0,1635379.5,29.0
CRUISE LLC,AVT008,5G21A6P0XP4100133,0.0,413.1,Sep 2022,111.5,2022-09-01,2022,0.0,1635491.0,29.0
CRUISE LLC,AVT008,5G21A6P0XP4102125,0.0,436.0,Sep 2022,0.0,2022-09-01,2022,0.0,1635491.0,29.0
CRUISE LLC,AVT008,5G21A6P0XP4103503,0.0,242.4,Sep 2022,79.8,2022-09-01,2022,0.0,1635570.8,29.0
CRUISE LLC,AVT008,5G21A6P0XP4105364,0.0,365.3,Sep 2022,0.0,2022-09-01,2022,0.0,1635570.8,29.0
CRUISE LLC,AVT008,5G21A6P0XP4106109,0.0,222.6,Sep 2022,86.4,2022-09-01,2022,0.0,1635657.2,29.0
CRUISE LLC,AVT008,5G21A6P0XP4107941,0.0,267.8,Sep 2022,0.0,2022-09-01,2022,0.0,1635657.2,29.0
CRUISE LLC,AVT008,5G21A6P00L4100023,0.0,1841.8,Oct 2022,43.8,2022-10-01,2022,0.0,1635701.0,29.0
CRUISE LLC,AVT008,5G21A6P00L4100037,0.0,12919.4,Oct 2022,66.0,2022-10-01,2022,0.0,1635767.0,29.0
CRUISE LLC,AVT008,5G21A6P00L4100040,0.0,0.7,Oct 2022,0.0,2022-10-01,2022,0.0,1635767.0,29.0
CRUISE LLC,AVT008,5G21A6P00L4100054,0.0,0.0,Oct 2022,0.0,2022-10-01,2022,0.0,1635767.0,29.0
CRUISE LLC,AVT008,5G21A6P00L4100068,0.0,16381.3,Oct 2022,624.1,2022-10-01,2022,0.0,1636391.1,29.0
CRUISE LLC,AVT008,5G21A6P00L4100085,0.0,15845.9,Oct 2022,895.3,2022-10-01,2022,0.0,1637286.4,29.0
CRUISE LLC,AVT008,5G21A6P00L4100118,0.0,6544.0,Oct 2022,0.0,2022-10-01,2022,0.0,1637286.4,29.0
CRUISE LLC,AVT008,5G21A6P00L4100121,0.0,104.9,Oct 2022,0.0,2022-10-01,2022,0.0,1637286.4,29.0
CRUISE LLC,AVT008,5G21A6P00L4100135,0.0,3.3,Oct 2022,0.1,2022-10-01,2022,0.0,1637286.5,29.0
CRUISE LLC,AVT008,5G21A6P00L4100183,0.0,0.0,Oct 2022,0.0,2022-10-01,2022,0.0,1637286.5,29.0
CRUISE LLC,AVT008,5G21A6P00N4118976,0.0,4057.2,Oct 2022,358.3,2022-10-01,2022,0.0,1637644.8,29.0
CRUISE LLC,AVT008,5G21A6P00N4121599,0.0,1602.0,Oct 2022,0.0,2022-10-01,2022,0.0,1637644.8,29.0
CRUISE LLC,AVT008,5G21A6P00N4121604,0.0,1964.3,Oct 2022,0.0,2022-10-01,2022,0.0,1637644.8,29.0
CRUISE LLC,AVT008,5G21A6P00N4121618,0.0,8834.3,Oct 2022,702.6,2022-10-01,2022,0.0,1638347.4,29.0
CRUISE LLC,AVT008,5G21A6P00N4121621,0.0,6009.5,Oct 2022,707.5,2022-10-01,2022,0.0,1639054.9,29.0
CRUISE LLC,AVT008,5G21A6P00N4121635,0.0,840.4,Oct 2022,0.0,2022-10-01,2022,0.0,1639054.9,29.0
CRUISE LLC,AVT008,5G21A6P00N4121649,0.0,859.5,Oct 2022,0.0,2022-10-01,2022,0.0,1639054.9,29.0
CRUISE LLC,AVT008,5G21A6P00N4121652,0.0,318.2,Oct 2022,0.0,2022-10-01,2022,0.0,1639054.9,29.0
CRUISE LLC,AVT008,5G21A6P00N4121666,0.0,323.2,Oct 2022,0.0,2022-10-01,2022,0.0,1639054.9,29.0
CRUISE LLC,AVT008,5G21A6P00N4121683,0.0,331.1,Oct 2022,0.0,2022-10-01,2022,0.0,1639054.9,29.0
CRUISE LLC,AVT008,5G21A6P00N4121697,0.0,267.3,Oct 2022,0.0,2022-10-01,2022,0.0,1639054.9,29.0
CRUISE LLC,AVT008,5G21A6P00N4122106,0.0,397.3,Oct 2022,0.0,2022-10-01,2022,0.0,1639054.9,29.0
CRUISE LLC,AVT008,5G21A6P00P4100058,0.0,721.2,Oct 2022,0.0,2022-10-01,2022,0.0,1639054.9,29.0
CRUISE LLC,AVT008,5G21A6P00P4100061,0.0,371.5,Oct 2022,0.0,2022-10-01,2022,0.0,1639054.9,29.0
CRUISE LLC,AVT008,5G21A6P00P4100075,0.0,206.0,Oct 2022,0.0,2022-10-01,2022,0.0,1639054.9,29.0
CRUISE LLC,AVT008,5G21A6P00P4100089,0.0,840.6,Oct 2022,0.0,2022-10-01,2022,0.0,1639054.9,29.0
CRUISE LLC,AVT008,5G21A6P00P4100092,0.0,297.0,Oct 2022,0.0,2022-10-01,2022,0.0,1639054.9,29.0
CRUISE LLC,AVT008,5G21A6P00P4100108,0.0,817.3,Oct 2022,0.0,2022-10-01,2022,0.0,1639054.9,29.0
CRUISE LLC,AVT008,5G21A6P00P4100111,0.0,1287.2,Oct 2022,0.0,2022-10-01,2022,0.0,1639054.9,29.0
CRUISE LLC,AVT008,5G21A6P00P4100125,0.0,206.6,Oct 2022,0.0,2022-10-01,2022,0.0,1639054.9,29.0
CRUISE LLC,AVT008,5G21A6P00P4100593,0.0,15.8,Oct 2022,0.0,2022-10-01,2022,0.0,1639054.9,29.0
CRUISE LLC,AVT008,5G21A6P00P4103056,0.0,300.3,Oct 2022,0.6,2022-10-01,2022,0.0,1639055.5,29.0
CRUISE LLC,AVT008,5G21A6P00P4103509,0.0,246.7,Oct 2022,0.0,2022-10-01,2022,0.0,1639055.5,29.0
CRUISE LLC,AVT008,5G21A6P00P4104675,0.0,3.0,Oct 2022,3.0,2022-10-01,2022,0.0,1639058.5,29.0
CRUISE LLC,AVT008,5G21A6P00P4105356,0.0,0.0,Oct 2022,0.0,2022-10-01,2022,0.0,1639058.5,29.0
CRUISE LLC,AVT008,5G21A6P00P4106894,0.0,263.6,Oct 2022,0.0,2022-10-01,2022,0.0,1639058.5,29.0
CRUISE LLC,AVT008,5G21A6P00P4109679,0.0,0.0,Oct 2022,0.0,2022-10-01,2022,0.0,1639058.5,29.0
CRUISE LLC,AVT008,5G21A6P00P4109682,0.0,0.0,Oct 2022,0.0,2022-10-01,2022,0.0,1639058.5,29.0
CRUISE LLC,AVT008,5G21A6P00P4110945,0.0,0.0,Oct 2022,0.0,2022-10-01,2022,0.0,1639058.5,29.0
CRUISE LLC,AVT008,5G21A6P01L4100015,0.0,0.0,Oct 2022,0.0,2022-10-01,2022,0.0,1639058.5,29.0
CRUISE LLC,AVT008,5G21A6P01L4100029,0.0,71.9,Oct 2022,0.0,2022-10-01,2022,0.0,1639058.5,29.0
CRUISE LLC,AVT008,5G21A6P01L4100046,0.0,14524.4,Oct 2022,46.2,2022-10-01,2022,0.0,1639104.7,29.0
CRUISE LLC,AVT008,5G21A6P01L4100063,0.0,0.0,Oct 2022,0.0,2022-10-01,2022,0.0,1639104.7,29.0
CRUISE LLC,AVT008,5G21A6P01L4100161,0.0,0.0,Oct 2022,0.0,2022-10-01,2022,0.0,1639104.7,29.0
CRUISE LLC,AVT008,5G21A6P01L4100189,0.0,2467.4,Oct 2022,0.0,2022-10-01,2022,0.0,1639104.7,29.0
CRUISE LLC,AVT008,5G21A6P01N4121594,0.0,14204.1,Oct 2022,1990.0,2022-10-01,2022,0.0,1641094.7,29.0
CRUISE LLC,AVT008,5G21A6P01N4121613,0.0,365.8,Oct 2022,0.0,2022-10-01,2022,0.0,1641094.7,29.0
CRUISE LLC,AVT008,5G21A6P01N4121627,0.0,437.5,Oct 2022,0.0,2022-10-01,2022,0.0,1641094.7,29.0
CRUISE LLC,AVT008,5G21A6P01N4121630,0.0,653.8,Oct 2022,0.0,2022-10-01,2022,0.0,1641094.7,29.0
CRUISE LLC,AVT008,5G21A6P01N4121644,0.0,298.5,Oct 2022,0.0,2022-10-01,2022,0.0,1641094.7,29.0
CRUISE LLC,AVT008,5G21A6P01N4121658,0.0,804.9,Oct 2022,0.0,2022-10-01,2022,0.0,1641094.7,29.0
CRUISE LLC,AVT008,5G21A6P01N4121661,0.0,328.7,Oct 2022,0.0,2022-10-01,2022,0.0,1641094.7,29.0
CRUISE LLC,AVT008,5G21A6P01N4121675,0.0,746.9,Oct 2022,0.0,2022-10-01,2022,0.0,1641094.7,29.0
CRUISE LLC,AVT008,5G21A6P01N4121689,0.0,211.3,Oct 2022,0.0,2022-10-01,2022,0.0,1641094.7,29.0
CRUISE LLC,AVT008,5G21A6P01N4121692,0.0,560.2,Oct 2022,0.0,2022-10-01,2022,0.0,1641094.7,29.0
CRUISE LLC,AVT008,5G21A6P01N4122101,0.0,0.0,Oct 2022,0.0,2022-10-01,2022,0.0,1641094.7,29.0
CRUISE LLC,AVT008,5G21A6P01P4100053,0.0,334.6,Oct 2022,0.0,2022-10-01,2022,0.0,1641094.7,29.0
CRUISE LLC,AVT008,5G21A6P01P4100067,0.0,335.2,Oct 2022,0.1,2022-10-01,2022,0.0,1641094.8,29.0
CRUISE LLC,AVT008,5G21A6P01P4100070,0.0,742.9,Oct 2022,0.0,2022-10-01,2022,0.0,1641094.8,29.0
CRUISE LLC,AVT008,5G21A6P01P4100084,0.0,547.9,Oct 2022,0.0,2022-10-01,2022,0.0,1641094.8,29.0
CRUISE LLC,AVT008,5G21A6P01P4100098,0.0,296.7,Oct 2022,0.0,2022-10-01,2022,0.0,1641094.8,29.0
CRUISE LLC,AVT008,5G21A6P01P4100103,0.0,422.6,Oct 2022,0.0,2022-10-01,2022,0.0,1641094.8,29.0
CRUISE LLC,AVT008,5G21A6P01P4100117,0.0,231.6,Oct 2022,0.0,2022-10-01,2022,0.0,1641094.8,29.0
CRUISE LLC,AVT008,5G21A6P01P4100120,0.0,204.9,Oct 2022,0.0,2022-10-01,2022,0.0,1641094.8,29.0
CRUISE LLC,AVT008,5G21A6P01P4100134,0.0,750.0,Oct 2022,0.0,2022-10-01,2022,0.0,1641094.8,29.0
CRUISE LLC,AVT008,5G21A6P01P4102126,0.0,212.6,Oct 2022,0.0,2022-10-01,2022,0.0,1641094.8,29.0
CRUISE LLC,AVT008,5G21A6P01P4103504,0.0,0.0,Oct 2022,0.0,2022-10-01,2022,0.0,1641094.8,29.0
CRUISE LLC,AVT008,5G21A6P01P4106113,0.0,269.6,Oct 2022,0.0,2022-10-01,2022,0.0,1641094.8,29.0
CRUISE LLC,AVT008,5G21A6P01P4107939,0.0,0.0,Oct 2022,0.0,2022-10-01,2022,0.0,1641094.8,29.0
CRUISE LLC,AVT008,5G21A6P01P4107942,0.0,288.4,Oct 2022,0.0,2022-10-01,2022,0.0,1641094.8,29.0
CRUISE LLC,AVT008,5G21A6P01P4110940,0.0,19.4,Oct 2022,0.0,2022-10-01,2022,0.0,1641094.8,29.0
CRUISE LLC,AVT008,5G21A6P02L4100010,0.0,12867.5,Oct 2022,369.8,2022-10-01,2022,0.0,1641464.6,29.0
CRUISE LLC,AVT008,5G21A6P02L4100041,0.0,91.2,Oct 2022,0.0,2022-10-01,2022,0.0,1641464.6,29.0
CRUISE LLC,AVT008,5G21A6P02L4100069,0.0,1809.6,Oct 2022,0.0,2022-10-01,2022,0.0,1641464.6,29.0
CRUISE LLC,AVT008,5G21A6P02L4100086,0.0,15223.0,Oct 2022,328.2,2022-10-01,2022,0.0,1641792.8,29.0
